,creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,email_domain,prev exp,no. of visits,result,inv_user_status,cr_year,cr_mon,week_no,day
9615,SIGNUP_GOOGLE_AUTH,0,0,190,gmail.com,0,7,True,uninvited,2013,08,week2,Friday
9616,GUEST_INVITE,0,0,254,yahoo.com,0,0,False,False,2013,03,week1,Friday
9617,PERSONAL_PROJECTS,0,0,80,cuvox.de,0,0,False,uninvited,2014,03,week2,Sunday
9618,PERSONAL_PROJECTS,0,0,411,bsoph.com,0,0,False,uninvited,2012,11,week4,Wednesday
9619,ORG_INVITE,0,0,109,gmail.com,0,0,False,False,2014,01,week3,Tuesday
9620,GUEST_INVITE,0,0,3,cuvox.de,0,1,False,False,2012,11,week4,Tuesday
9621,SIGNUP,0,0,26,gmail.com,0,2,False,uninvited,2014,05,week3,Wednesday
9622,ORG_INVITE,0,0,319,jourrapide.com,0,21,True,False,2013,11,week4,Friday
9623,ORG_INVITE,0,0,74,gustr.com,0,0,False,False,2013,01,week3,Tuesday
9624,PERSONAL_PROJECTS,1,1,335,ruzov.com,0,0,False,uninvited,2012,06,week2,Sunday
9625,GUEST_INVITE,0,0,27,gmail.com,0,1,False,False,2013,04,week1,Wednesday
9626,ORG_INVITE,0,0,182,clwdx.com,0,1,False,False,2014,03,week2,Tuesday
9627,PERSONAL_PROJECTS,0,0,115,yahoo.com,0,1,False,uninvited,2012,08,week2,Friday
9628,SIGNUP,0,0,72,yahoo.com,0,0,False,uninvited,2014,04,week4,Thursday
9629,ORG_INVITE,1,1,23,yahoo.com,0,1,False,False,2013,03,week3,Wednesday
9630,SIGNUP,0,0,4,yahoo.com,0,1,False,uninvited,2012,08,week3,Saturday
9631,GUEST_INVITE,0,0,7,hotmail.com,0,1,False,False,2014,03,week3,Thursday
9632,SIGNUP,0,0,190,cuvox.de,0,4,False,uninvited,2013,09,week1,Tuesday
9633,SIGNUP,0,0,103,cuvox.de,0,1,False,uninvited,2012,12,week4,Saturday
9634,SIGNUP_GOOGLE_AUTH,0,0,236,gmail.com,0,54,True,uninvited,2013,10,week4,Monday
9635,SIGNUP_GOOGLE_AUTH,0,0,31,gmail.com,0,1,False,uninvited,2014,05,week4,Friday
9636,SIGNUP_GOOGLE_AUTH,0,0,3,gmail.com,0,1,False,uninvited,2014,04,week2,Thursday
9637,PERSONAL_PROJECTS,1,1,64,hotmail.com,0,1,False,uninvited,2013,05,week4,Thursday
9638,GUEST_INVITE,0,0,34,sgbnn.com,0,1,False,False,2014,04,week1,Thursday
9639,ORG_INVITE,1,0,0,yahoo.com,0,2,False,False,2014,03,week1,Friday
9640,ORG_INVITE,1,0,232,jourrapide.com,1,279,True,True,2012,10,week2,Saturday
9641,ORG_INVITE,0,0,10,yahoo.com,0,1,False,False,2013,12,week5,Tuesday
9642,GUEST_INVITE,0,0,14,cuvox.de,0,1,False,False,2013,06,week2,Sunday
9643,ORG_INVITE,1,0,106,hotmail.com,0,69,True,False,2013,11,week3,Wednesday
9644,ORG_INVITE,1,1,273,gustr.com,0,361,True,False,2013,02,week4,Tuesday
9645,ORG_INVITE,0,0,179,hotmail.com,0,0,False,False,2014,04,week2,Friday
9646,GUEST_INVITE,0,0,31,cuvox.de,1,1,False,False,2014,01,week2,Wednesday
9647,PERSONAL_PROJECTS,0,0,24,cuvox.de,0,0,False,uninvited,2013,03,week3,Sunday
9648,SIGNUP,0,0,8,yahoo.com,1,1,False,uninvited,2014,04,week3,Monday
9649,PERSONAL_PROJECTS,0,0,128,gmail.com,0,0,False,uninvited,2012,11,week1,Friday
9650,GUEST_INVITE,1,0,102,cuvox.de,0,1,False,False,2013,05,week1,Monday
9651,SIGNUP_GOOGLE_AUTH,1,0,40,gmail.com,0,56,True,uninvited,2013,12,week1,Sunday
9652,GUEST_INVITE,0,0,107,yahoo.com,0,1,False,False,2012,09,week4,Saturday
9653,SIGNUP_GOOGLE_AUTH,0,0,91,gmail.com,0,1,False,uninvited,2014,04,week3,Tuesday
9654,SIGNUP_GOOGLE_AUTH,0,0,258,gmail.com,0,1,False,uninvited,2012,11,week1,Friday
9655,SIGNUP,0,0,379,hotmail.com,0,1,False,uninvited,2013,04,week3,Wednesday
9656,GUEST_INVITE,0,0,137,cuvox.de,0,1,False,False,2012,09,week3,Thursday
9657,SIGNUP_GOOGLE_AUTH,0,0,27,gmail.com,1,1,False,uninvited,2013,01,week4,Monday
9658,SIGNUP,0,0,244,yahoo.com,0,1,False,uninvited,2013,12,week1,Thursday
9659,SIGNUP,0,0,116,yahoo.com,0,190,True,uninvited,2013,04,week2,Monday
9660,ORG_INVITE,0,0,189,gmail.com,0,3,False,False,2012,07,week3,Thursday
9661,ORG_INVITE,1,1,352,jourrapide.com,0,2,False,True,2014,02,week3,Monday
9662,GUEST_INVITE,1,0,0,jourrapide.com,0,1,False,False,2014,05,week2,Monday
9663,PERSONAL_PROJECTS,0,0,0,zpcpu.com,0,0,False,uninvited,2013,07,week1,Tuesday
9664,PERSONAL_PROJECTS,0,0,51,gmail.com,0,1,False,uninvited,2013,12,week1,Friday
9665,SIGNUP_GOOGLE_AUTH,1,0,207,gmail.com,0,1,False,uninvited,2013,05,week3,Sunday
9666,GUEST_INVITE,0,0,141,gustr.com,0,1,False,False,2014,04,week4,Wednesday
9667,ORG_INVITE,0,0,42,jourrapide.com,0,0,False,True,2013,06,week1,Tuesday
9668,ORG_INVITE,0,0,278,yahoo.com,0,1,False,False,2014,05,week5,Thursday
9669,ORG_INVITE,0,0,265,gustr.com,0,9,True,True,2014,04,week1,Wednesday
9670,PERSONAL_PROJECTS,0,0,130,yahoo.com,0,0,False,uninvited,2014,02,week4,Sunday
9671,GUEST_INVITE,1,0,257,hotmail.com,0,1,False,False,2013,05,week1,Wednesday
9672,PERSONAL_PROJECTS,0,0,93,yahoo.com,0,0,False,uninvited,2013,05,week2,Saturday
9673,GUEST_INVITE,0,0,217,hotmail.com,0,1,False,True,2014,03,week4,Sunday
9674,SIGNUP,0,0,65,gustr.com,0,1,False,uninvited,2012,11,week4,Saturday
9675,ORG_INVITE,0,0,101,cksla.com,0,0,False,False,2012,09,week2,Saturday
9676,GUEST_INVITE,1,1,28,wrttl.com,0,1,False,False,2012,12,week4,Wednesday
9677,ORG_INVITE,0,0,406,yahoo.com,0,0,False,False,2014,03,week4,Monday
9678,ORG_INVITE,0,0,282,jourrapide.com,0,98,True,False,2013,09,week4,Saturday
9679,SIGNUP,0,0,24,hotmail.com,0,1,False,uninvited,2014,05,week2,Tuesday
9680,SIGNUP,0,0,6,hywms.com,0,1,False,uninvited,2013,12,week2,Tuesday
9681,ORG_INVITE,0,0,332,yahoo.com,0,1,False,False,2014,04,week1,Monday
9682,PERSONAL_PROJECTS,0,0,92,jourrapide.com,0,23,True,uninvited,2014,01,week2,Monday
9683,ORG_INVITE,0,0,284,hotmail.com,1,7,True,False,2014,03,week5,Sunday
9684,ORG_INVITE,1,1,6,mehzd.com,0,1,False,False,2012,07,week1,Thursday
9685,SIGNUP,1,1,116,cuvox.de,0,1,False,uninvited,2014,05,week2,Monday
9686,ORG_INVITE,1,0,286,jourrapide.com,0,1,False,False,2013,07,week2,Monday
9687,GUEST_INVITE,0,0,93,yahoo.com,0,1,False,False,2014,05,week5,Friday
9688,ORG_INVITE,0,0,62,gmail.com,0,1,False,True,2013,08,week1,Saturday
9689,SIGNUP,1,0,91,hotmail.com,0,0,False,uninvited,2013,10,week2,Friday
9690,ORG_INVITE,0,0,185,yahoo.com,0,435,True,True,2012,08,week2,Thursday
9691,ORG_INVITE,0,0,78,gmail.com,0,1,False,False,2012,10,week2,Sunday
9692,GUEST_INVITE,0,0,15,yahoo.com,0,1,False,False,2013,07,week1,Monday
9693,ORG_INVITE,0,0,84,gmail.com,0,353,True,False,2013,01,week4,Tuesday
9694,SIGNUP,0,0,52,jourrapide.com,0,6,True,uninvited,2013,09,week3,Tuesday
9695,ORG_INVITE,0,0,29,hotmail.com,0,4,False,False,2014,05,week2,Sunday
9696,ORG_INVITE,0,0,49,yahoo.com,0,0,False,False,2013,05,week3,Tuesday
9697,ORG_INVITE,0,0,257,jourrapide.com,0,4,False,False,2013,09,week5,Monday
9698,GUEST_INVITE,0,0,60,gmail.com,0,49,True,False,2013,06,week1,Thursday
9699,ORG_INVITE,0,0,413,cuvox.de,0,1,False,False,2012,10,week5,Tuesday
9700,ORG_INVITE,0,0,6,ufqlk.com,0,1,False,False,2013,09,week1,Thursday
9701,ORG_INVITE,0,0,19,yahoo.com,0,1,False,False,2012,08,week4,Wednesday
9702,PERSONAL_PROJECTS,1,0,22,jourrapide.com,0,0,False,uninvited,2012,09,week4,Saturday
9703,SIGNUP,0,0,0,yahoo.com,0,3,False,uninvited,2014,04,week2,Wednesday
9704,GUEST_INVITE,0,0,397,yahoo.com,0,1,False,False,2013,12,week2,Friday
9705,PERSONAL_PROJECTS,0,0,253,jourrapide.com,0,0,False,uninvited,2013,02,week1,Friday
9706,ORG_INVITE,0,0,8,gmail.com,0,0,False,False,2013,01,week5,Thursday
9707,GUEST_INVITE,1,0,204,yahoo.com,1,1,False,False,2013,11,week2,Wednesday
9708,ORG_INVITE,0,0,86,yahoo.com,0,0,False,False,2012,11,week2,Thursday
9709,ORG_INVITE,0,0,45,cuvox.de,0,1,False,False,2014,04,week4,Monday
9710,SIGNUP,0,0,44,hotmail.com,0,1,False,uninvited,2013,06,week1,Monday
9711,ORG_INVITE,0,0,25,gustr.com,0,1,False,False,2013,09,week2,Friday
9712,PERSONAL_PROJECTS,0,0,40,yahoo.com,0,0,False,uninvited,2013,09,week1,Friday
9713,SIGNUP_GOOGLE_AUTH,0,0,30,gmail.com,0,1,False,uninvited,2013,04,week4,Wednesday
9714,GUEST_INVITE,1,0,398,hotmail.com,0,1,False,False,2014,05,week3,Friday
9715,ORG_INVITE,1,1,257,gustr.com,0,0,False,False,2014,05,week4,Sunday
9716,ORG_INVITE,0,0,362,jourrapide.com,1,11,True,False,2013,12,week5,Sunday
9717,ORG_INVITE,1,0,14,jourrapide.com,0,0,False,False,2014,05,week4,Tuesday
9718,GUEST_INVITE,0,0,292,gmail.com,0,2,False,True,2013,05,week1,Thursday
9719,GUEST_INVITE,1,0,214,yahoo.com,0,0,False,False,2012,12,week1,Sunday
9720,SIGNUP_GOOGLE_AUTH,0,0,124,gmail.com,0,3,False,uninvited,2013,09,week2,Sunday
9721,SIGNUP,0,0,4,jourrapide.com,0,80,True,uninvited,2013,08,week2,Wednesday
9722,ORG_INVITE,0,0,49,gmail.com,0,1,False,False,2014,01,week5,Thursday
9723,ORG_INVITE,1,1,13,gmail.com,0,418,True,False,2012,10,week2,Sunday
9724,SIGNUP_GOOGLE_AUTH,0,0,86,gmail.com,0,1,False,uninvited,2013,09,week4,Wednesday
9725,ORG_INVITE,0,0,58,cuvox.de,0,1,False,False,2012,07,week5,Tuesday
9726,SIGNUP,0,0,104,gmail.com,0,12,True,uninvited,2014,03,week1,Wednesday
9727,GUEST_INVITE,0,0,38,hotmail.com,0,458,True,False,2012,06,week4,Friday
9728,SIGNUP_GOOGLE_AUTH,0,1,40,gmail.com,0,1,False,uninvited,2014,03,week4,Friday
9729,PERSONAL_PROJECTS,0,0,392,jourrapide.com,0,0,False,uninvited,2013,07,week4,Sunday
9730,GUEST_INVITE,0,0,159,cuvox.de,0,0,False,False,2013,08,week5,Friday
9731,PERSONAL_PROJECTS,1,0,360,hkdmy.com,0,0,False,uninvited,2013,02,week4,Thursday
9732,PERSONAL_PROJECTS,0,0,23,cuvox.de,0,1,False,uninvited,2014,04,week3,Saturday
9733,ORG_INVITE,1,1,46,yahoo.com,1,1,False,False,2013,05,week5,Wednesday
9734,GUEST_INVITE,0,0,98,gmail.com,0,0,False,False,2013,02,week3,Friday
9735,PERSONAL_PROJECTS,1,1,10,yahoo.com,0,0,False,uninvited,2012,11,week3,Friday
9736,PERSONAL_PROJECTS,0,0,28,hotmail.com,0,6,False,uninvited,2014,02,week2,Saturday
9737,PERSONAL_PROJECTS,0,0,171,jourrapide.com,0,1,False,uninvited,2012,08,week5,Wednesday
9738,ORG_INVITE,0,0,290,jourrapide.com,0,1,False,False,2013,05,week5,Friday
9739,GUEST_INVITE,0,0,281,gustr.com,0,1,False,False,2014,05,week5,Thursday
9740,PERSONAL_PROJECTS,0,0,183,yahoo.com,1,1,False,uninvited,2014,05,week4,Friday
9741,ORG_INVITE,0,0,263,gmail.com,0,35,True,False,2014,01,week4,Tuesday
9742,ORG_INVITE,0,0,34,gmail.com,0,1,False,False,2013,01,week3,Sunday
9743,ORG_INVITE,0,0,183,gustr.com,0,1,False,False,2012,06,week1,Sunday
9744,ORG_INVITE,1,1,141,gustr.com,0,1,False,False,2012,11,week5,Friday
9745,PERSONAL_PROJECTS,0,0,206,jourrapide.com,0,277,True,uninvited,2013,03,week2,Thursday
9746,ORG_INVITE,0,0,34,yahoo.com,0,111,True,False,2013,09,week2,Monday
9747,GUEST_INVITE,0,0,196,hotmail.com,0,1,False,False,2013,03,week3,Thursday
9748,ORG_INVITE,0,0,399,gustr.com,0,1,False,True,2013,09,week5,Sunday
9749,PERSONAL_PROJECTS,1,1,274,gmail.com,0,6,False,uninvited,2014,04,week3,Saturday
9750,SIGNUP,0,0,12,yahoo.com,0,266,True,uninvited,2012,10,week2,Tuesday
9751,ORG_INVITE,0,0,124,yahoo.com,1,2,False,False,2013,07,week2,Wednesday
9752,ORG_INVITE,0,0,164,yahoo.com,0,1,False,False,2013,10,week4,Sunday
9753,SIGNUP_GOOGLE_AUTH,0,0,72,gmail.com,0,112,True,uninvited,2013,07,week4,Tuesday
9754,ORG_INVITE,0,0,94,yahoo.com,0,1,False,True,2013,04,week1,Friday
9755,ORG_INVITE,1,0,211,gustr.com,0,1,False,False,2013,12,week1,Sunday
9756,PERSONAL_PROJECTS,0,0,1,yahoo.com,0,0,False,uninvited,2012,07,week2,Thursday
9757,SIGNUP,0,0,141,gmail.com,0,1,False,uninvited,2014,05,week5,Friday
9758,SIGNUP,0,0,361,jourrapide.com,0,1,False,uninvited,2013,07,week3,Friday
9759,GUEST_INVITE,1,0,165,gmail.com,0,0,False,False,2012,09,week4,Tuesday
9760,PERSONAL_PROJECTS,0,0,96,jourrapide.com,0,1,False,uninvited,2013,12,week4,Saturday
9761,ORG_INVITE,0,0,6,yahoo.com,0,1,False,False,2013,07,week3,Tuesday
9762,SIGNUP,1,0,6,yahoo.com,0,1,False,uninvited,2012,10,week2,Saturday
9763,GUEST_INVITE,0,0,192,gmail.com,0,3,False,True,2012,07,week1,Sunday
9764,ORG_INVITE,0,0,95,gustr.com,1,1,False,False,2013,09,week2,Thursday
9765,SIGNUP_GOOGLE_AUTH,0,0,134,gmail.com,0,1,False,uninvited,2012,10,week4,Sunday
9766,PERSONAL_PROJECTS,1,0,371,yahoo.com,0,0,False,uninvited,2013,03,week5,Saturday
9767,SIGNUP_GOOGLE_AUTH,1,1,9,gmail.com,0,10,True,uninvited,2014,02,week3,Friday
9768,ORG_INVITE,0,0,3,jourrapide.com,0,1,False,False,2012,07,week3,Saturday
9769,ORG_INVITE,1,1,32,hmoia.com,0,0,False,False,2012,08,week5,Thursday
9770,ORG_INVITE,1,1,413,cuvox.de,0,370,True,False,2012,11,week3,Thursday
9771,ORG_INVITE,0,0,6,yahoo.com,0,0,False,False,2014,05,week1,Wednesday
9772,PERSONAL_PROJECTS,0,0,50,hotmail.com,0,1,False,uninvited,2013,05,week1,Monday
9773,GUEST_INVITE,1,0,262,hotmail.com,0,1,False,False,2012,08,week3,Sunday
9774,SIGNUP,1,0,305,gustr.com,0,1,False,uninvited,2013,04,week1,Saturday
9775,ORG_INVITE,0,0,260,gmail.com,0,2,False,False,2013,01,week2,Monday
9776,ORG_INVITE,0,0,369,ofixq.com,0,1,False,False,2012,07,week5,Monday
9777,ORG_INVITE,1,0,0,hotmail.com,0,0,False,False,2013,11,week2,Monday
9778,ORG_INVITE,0,0,46,yahoo.com,0,0,False,False,2014,05,week4,Saturday
9779,SIGNUP_GOOGLE_AUTH,1,1,46,gmail.com,0,1,False,uninvited,2013,03,week4,Monday
9780,SIGNUP_GOOGLE_AUTH,1,1,223,gmail.com,1,1,False,uninvited,2012,07,week5,Sunday
9781,ORG_INVITE,0,0,24,cuvox.de,0,0,False,False,2013,12,week4,Tuesday
9782,ORG_INVITE,0,0,37,gmail.com,0,1,False,False,2013,06,week3,Thursday
9783,ORG_INVITE,0,0,1,yahoo.com,0,0,False,False,2013,04,week4,Friday
9784,SIGNUP,0,0,406,jourrapide.com,0,1,False,uninvited,2013,10,week2,Saturday
9785,ORG_INVITE,0,0,35,yahoo.com,0,10,True,False,2014,02,week3,Thursday
9786,ORG_INVITE,0,0,0,jourrapide.com,0,1,False,False,2013,05,week2,Thursday
9787,ORG_INVITE,1,1,115,gmail.com,0,0,False,False,2014,05,week3,Wednesday
9788,SIGNUP_GOOGLE_AUTH,0,0,389,gmail.com,0,1,False,uninvited,2012,11,week2,Sunday
9789,ORG_INVITE,0,0,306,yahoo.com,0,0,False,False,2012,10,week3,Wednesday
9790,ORG_INVITE,0,0,1,jourrapide.com,0,0,False,False,2013,01,week3,Sunday
9791,GUEST_INVITE,0,0,197,yahoo.com,0,1,False,False,2013,02,week2,Saturday
9792,PERSONAL_PROJECTS,1,0,264,yahoo.com,0,0,False,uninvited,2013,01,week3,Thursday
9793,SIGNUP,0,0,0,lopfh.com,0,0,False,uninvited,2013,09,week1,Sunday
9794,SIGNUP_GOOGLE_AUTH,0,0,330,gmail.com,0,4,False,uninvited,2012,09,week1,Wednesday
9795,PERSONAL_PROJECTS,0,0,206,cuvox.de,0,0,False,uninvited,2013,09,week1,Sunday
9796,SIGNUP_GOOGLE_AUTH,0,0,86,gmail.com,0,1,False,uninvited,2013,03,week4,Sunday
9797,ORG_INVITE,0,0,6,kihnu.com,0,0,False,False,2013,07,week5,Tuesday
9798,ORG_INVITE,1,1,26,jourrapide.com,0,1,False,False,2012,09,week2,Tuesday
9799,GUEST_INVITE,0,0,184,jourrapide.com,0,1,False,False,2013,09,week4,Wednesday
9800,ORG_INVITE,0,0,366,yahoo.com,0,1,False,False,2014,01,week3,Sunday
9801,GUEST_INVITE,0,0,309,jourrapide.com,0,2,False,False,2013,03,week4,Saturday
9802,GUEST_INVITE,1,1,398,jourrapide.com,0,1,False,False,2014,02,week4,Tuesday
9803,GUEST_INVITE,0,0,355,yahoo.com,0,1,False,False,2012,09,week3,Thursday
9804,SIGNUP_GOOGLE_AUTH,1,0,12,gmail.com,0,1,False,uninvited,2013,04,week4,Wednesday
9805,GUEST_INVITE,0,0,202,yahoo.com,0,180,True,False,2013,06,week1,Thursday
9806,SIGNUP_GOOGLE_AUTH,0,0,180,gmail.com,0,4,False,uninvited,2014,01,week2,Monday
9807,PERSONAL_PROJECTS,0,0,181,yahoo.com,0,1,False,uninvited,2014,04,week3,Friday
9808,SIGNUP,0,0,135,gmail.com,0,0,False,uninvited,2014,03,week2,Sunday
9809,SIGNUP,1,1,296,gustr.com,0,1,False,uninvited,2012,08,week2,Wednesday
9810,GUEST_INVITE,0,0,192,hotmail.com,0,0,False,False,2013,10,week3,Sunday
9811,GUEST_INVITE,0,0,17,gmail.com,0,2,False,False,2013,03,week1,Tuesday
9812,SIGNUP_GOOGLE_AUTH,1,1,2,gmail.com,0,1,False,uninvited,2013,03,week5,Sunday
9813,PERSONAL_PROJECTS,0,0,1,cuvox.de,0,0,False,uninvited,2013,11,week2,Monday
9814,SIGNUP,0,0,23,gmail.com,0,1,False,uninvited,2013,05,week4,Tuesday
9815,SIGNUP,1,1,30,hotmail.com,0,1,False,uninvited,2014,04,week3,Monday
9816,ORG_INVITE,0,0,141,jourrapide.com,0,1,False,False,2013,11,week1,Friday
9817,GUEST_INVITE,1,1,138,hotmail.com,0,1,False,False,2014,05,week2,Monday
9818,PERSONAL_PROJECTS,0,0,105,cuvox.de,0,11,False,uninvited,2012,09,week3,Saturday
9819,SIGNUP_GOOGLE_AUTH,1,1,82,gmail.com,0,2,False,uninvited,2013,03,week2,Sunday
9820,PERSONAL_PROJECTS,0,0,191,hotmail.com,0,4,False,uninvited,2014,02,week3,Friday
9821,SIGNUP,0,0,121,jourrapide.com,0,1,False,uninvited,2012,12,week3,Thursday
9822,ORG_INVITE,1,0,121,hotmail.com,0,167,True,False,2013,06,week3,Tuesday
9823,SIGNUP_GOOGLE_AUTH,0,0,321,gmail.com,0,1,False,uninvited,2013,12,week2,Thursday
9824,ORG_INVITE,1,0,118,cuvox.de,0,14,True,True,2012,12,week1,Thursday
9825,SIGNUP,0,0,166,yahoo.com,0,1,False,uninvited,2013,02,week4,Thursday
9826,PERSONAL_PROJECTS,1,0,27,cuvox.de,0,0,False,uninvited,2013,02,week3,Saturday
9827,GUEST_INVITE,0,0,3,hotmail.com,0,1,False,False,2013,09,week3,Friday
9828,ORG_INVITE,0,0,32,hotmail.com,0,0,False,False,2014,05,week2,Wednesday
9829,SIGNUP_GOOGLE_AUTH,0,0,43,gmail.com,0,2,False,uninvited,2014,05,week1,Wednesday
9830,SIGNUP,1,1,393,gustr.com,0,1,False,uninvited,2013,01,week2,Saturday
9831,SIGNUP,0,0,6,gmail.com,0,1,False,uninvited,2014,03,week2,Wednesday
9832,SIGNUP_GOOGLE_AUTH,1,1,379,gmail.com,0,12,True,uninvited,2013,12,week5,Tuesday
9833,PERSONAL_PROJECTS,0,0,20,jourrapide.com,0,1,False,uninvited,2014,04,week3,Tuesday
9834,ORG_INVITE,0,0,86,jourrapide.com,0,4,False,False,2014,03,week1,Saturday
9835,SIGNUP,0,0,286,dpphp.com,0,1,False,uninvited,2014,01,week3,Tuesday
9836,PERSONAL_PROJECTS,0,0,52,gmail.com,0,3,False,uninvited,2013,04,week2,Monday
9837,GUEST_INVITE,0,0,108,gustr.com,0,1,False,False,2012,08,week4,Sunday
9838,SIGNUP,0,0,298,yahoo.com,0,4,True,uninvited,2014,04,week4,Sunday
9839,ORG_INVITE,1,1,226,gustr.com,1,0,False,False,2013,06,week2,Tuesday
9840,SIGNUP_GOOGLE_AUTH,0,0,218,gmail.com,0,258,True,uninvited,2012,11,week2,Sunday
9841,GUEST_INVITE,0,0,23,gmail.com,0,0,False,False,2013,12,week2,Saturday
9842,ORG_INVITE,0,0,311,yahoo.com,0,14,True,False,2014,03,week3,Friday
9843,ORG_INVITE,0,0,88,gmail.com,0,1,False,False,2013,07,week4,Tuesday
9844,GUEST_INVITE,0,0,260,yahoo.com,0,74,True,False,2013,01,week1,Tuesday
9845,PERSONAL_PROJECTS,1,0,125,gmail.com,0,0,False,uninvited,2012,11,week1,Wednesday
9846,ORG_INVITE,0,0,190,gustr.com,0,1,False,False,2013,05,week4,Saturday
9847,PERSONAL_PROJECTS,0,0,2,yahoo.com,0,0,False,uninvited,2013,07,week3,Monday
9848,ORG_INVITE,0,0,182,yahoo.com,0,1,False,False,2013,07,week5,Tuesday
9849,ORG_INVITE,0,0,398,gmail.com,0,13,True,False,2014,02,week4,Friday
9850,ORG_INVITE,1,1,55,gustr.com,0,0,False,False,2014,05,week4,Monday
9851,ORG_INVITE,1,1,22,yahoo.com,0,107,True,False,2013,09,week1,Saturday
9852,ORG_INVITE,1,1,32,cuvox.de,0,1,False,False,2013,01,week5,Tuesday
9853,SIGNUP,0,0,223,gustr.com,0,1,False,uninvited,2013,01,week4,Thursday
9854,PERSONAL_PROJECTS,0,0,102,hotmail.com,0,0,False,uninvited,2012,12,week2,Friday
9855,SIGNUP_GOOGLE_AUTH,0,0,172,gmail.com,0,1,False,uninvited,2013,10,week3,Tuesday
9856,SIGNUP,1,1,328,yahoo.com,1,1,False,uninvited,2014,03,week4,Wednesday
9857,SIGNUP,0,0,60,yahoo.com,0,1,False,uninvited,2013,02,week1,Monday
9858,ORG_INVITE,0,1,275,gustr.com,0,1,False,False,2012,09,week2,Friday
9859,SIGNUP_GOOGLE_AUTH,0,0,224,gmail.com,0,1,False,uninvited,2014,03,week2,Thursday
9860,SIGNUP_GOOGLE_AUTH,0,0,91,gmail.com,0,1,False,uninvited,2014,03,week4,Friday
9861,GUEST_INVITE,0,0,90,qwkmg.com,0,0,False,False,2012,06,week4,Friday
9862,ORG_INVITE,0,0,39,hotmail.com,0,32,True,False,2013,08,week2,Thursday
9863,GUEST_INVITE,0,0,72,hotmail.com,0,0,False,False,2014,05,week2,Monday
9864,SIGNUP,0,0,3,gmail.com,0,1,False,uninvited,2014,02,week3,Tuesday
9865,GUEST_INVITE,0,0,246,xmqro.com,0,0,False,False,2014,04,week1,Wednesday
9866,ORG_INVITE,0,0,135,yahoo.com,0,0,False,True,2013,03,week3,Tuesday
9867,ORG_INVITE,0,0,411,gustr.com,0,5,True,False,2013,01,week4,Wednesday
9868,SIGNUP,0,0,66,rtsgb.com,1,1,False,uninvited,2013,06,week2,Friday
9869,PERSONAL_PROJECTS,1,1,119,yahoo.com,0,9,True,uninvited,2014,03,week4,Tuesday
9870,ORG_INVITE,1,1,42,yahoo.com,0,0,False,False,2013,06,week1,Wednesday
9871,SIGNUP_GOOGLE_AUTH,0,0,2,gmail.com,0,1,False,uninvited,2012,06,week4,Wednesday
9872,SIGNUP,1,0,230,gmail.com,0,1,False,uninvited,2014,05,week5,Friday
9873,PERSONAL_PROJECTS,0,0,22,yahoo.com,0,0,False,uninvited,2013,05,week3,Monday
9874,ORG_INVITE,1,0,394,gmail.com,0,1,False,False,2013,01,week2,Saturday
9875,GUEST_INVITE,0,0,11,hotmail.com,0,0,False,True,2014,04,week4,Thursday
9876,PERSONAL_PROJECTS,0,0,60,cuvox.de,0,0,False,uninvited,2014,05,week4,Sunday
9877,SIGNUP,0,0,43,gmail.com,0,1,False,uninvited,2014,05,week4,Tuesday
9878,ORG_INVITE,0,0,259,jourrapide.com,0,1,False,True,2014,05,week5,Friday
9879,ORG_INVITE,0,0,30,yahoo.com,0,1,False,False,2013,02,week3,Wednesday
9880,SIGNUP_GOOGLE_AUTH,0,0,2,gmail.com,0,1,False,uninvited,2014,05,week5,Thursday
9881,PERSONAL_PROJECTS,0,0,404,yahoo.com,0,4,False,uninvited,2014,03,week4,Tuesday
9882,ORG_INVITE,0,0,17,vygll.com,0,0,False,False,2014,02,week1,Sunday
9883,ORG_INVITE,0,0,409,yahoo.com,0,1,False,False,2014,03,week4,Friday
9884,ORG_INVITE,0,0,235,cuvox.de,0,0,False,False,2013,10,week2,Saturday
9885,ORG_INVITE,1,1,311,aldgv.com,0,1,False,False,2014,04,week2,Thursday
9886,PERSONAL_PROJECTS,0,0,60,gustr.com,0,0,False,uninvited,2013,08,week4,Sunday
9887,SIGNUP,1,1,200,jourrapide.com,0,1,False,uninvited,2014,03,week1,Friday
9888,GUEST_INVITE,0,0,309,jourrapide.com,0,153,True,False,2013,08,week1,Thursday
9889,ORG_INVITE,0,0,7,jourrapide.com,0,1,False,False,2013,02,week1,Monday
9890,SIGNUP,1,0,100,zfbno.com,0,1,False,uninvited,2013,09,week3,Tuesday
9891,ORG_INVITE,1,0,78,yahoo.com,0,1,False,False,2013,11,week4,Monday
9892,ORG_INVITE,0,0,137,gmail.com,0,0,False,False,2013,02,week1,Thursday
9893,PERSONAL_PROJECTS,1,1,1,yahoo.com,0,0,False,uninvited,2014,01,week1,Sunday
9894,ORG_INVITE,0,0,319,gmail.com,0,1,False,False,2013,03,week3,Tuesday
9895,GUEST_INVITE,0,0,186,gmail.com,0,2,False,True,2014,05,week3,Wednesday
9896,PERSONAL_PROJECTS,0,0,241,gmail.com,0,68,True,uninvited,2013,12,week3,Sunday
9897,SIGNUP_GOOGLE_AUTH,0,0,360,gmail.com,0,1,False,uninvited,2013,10,week1,Sunday
